dr12objid,RA,DEC,redShift,nuv_mag,j,jIvar,h,hIvar,k,kIvar,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,nearest_galexid,petromag_r,petror90_r
1237657591394861283,175.8798,55.47895,0.003267147,16.9356117248535,16.582,34.60207,14.933,0.0,14.547,0.0,16.77054,15.51685,15.12728,15.00713,14.84826,3228836978947531533,15.11879,25.36466
1237662663206371556,214.2628,36.49001,0.01115604,20.37841606140133,14.989,222.7667,13.843,0.0,13.657,0.0,16.75274,15.15904,14.48694,14.1286,13.87051,3125148634403838585,14.81076,19.25185
1237664869748703461,138.4205,33.32488,0.01132879,17.1525115966797,15.699,84.16801,14.243,0.0,14.625,74.31629,16.80765,15.59034,15.17472,14.93563,14.75417,3847870821478436573,15.18463,12.68816
1237667917027999851,177.811,21.00184,0.01125805,17.1946668624878,14.004,416.4931,13.348,260.1457,13.14,244.1406,16.27066,15.01988,14.47172,14.19891,13.9684,3191506360163375864,14.46016,10.82504
1237667211579687026,127.507,17.25986,0.006960297,16.13296127319333,15.85,43.85773,15.31,28.29335,15.233,14.56792,15.19424,14.09077,13.60216,13.30817,13.11723,3720784869294346940,13.56721,31.18124
1237666338115879005,18.03231,-1.000686,0.01243061,18.779354095459,16.113,71.81844,15.637,21.43347,15.453,29.53686,17.81412,16.73346,16.27264,16.07921,15.92374,2417485358379834355,16.22142,7.532001
1237661950255300654,186.6384,12.74298,0.004329188,21.115859985351566,14.615,138.4083,14.127,53.27935,13.821,141.7234,17.28591,15.42393,14.66164,14.28126,13.93746,2499711235951428624,14.99142,13.07492
1237652934566543592,309.4582,-6.090794,0.01283863,18.915432453155525,13.302,123.4568,12.52,84.16801,12.207,148.721,15.87794,14.12725,13.35695,12.9615,12.70025,3843472774766010154,13.47153,15.03812
1237668496317677650,173.3347,17.65744,0.01172037,19.0753269195557,16.097,123.4568,15.667,51.75716,14.887,0.0,18.11862,17.10547,16.73797,16.55806,16.45447,6379043444227049444,16.69114,5.957571
1237661972797325420,187.7141,8.359994,0.003269243,17.3066234588623,13.847,61.03515,13.378,35.43084,12.993,60.09255,14.59274,12.95358,12.3386,12.02273,11.78984,3084440315695729307,12.22529,55.07995
1237656529992614121,262.1171,60.09418,0.01065493,16.494873046875,15.456,59.1716,14.633,46.27701,14.483,43.85773,15.66386,14.41357,13.80734,13.47708,13.18858,2416253905354630119,13.79744,33.14203
1237661813886746643,188.0439,13.41962,0.001871586,17.321591377258326,14.993,70.61648,14.505,33.02946,14.362,43.28255,15.13398,13.60599,12.80696,12.46792,12.34891,3070507304348553792,12.74325,48.74174
1237662193997381867,208.2579,39.58078,0.008343767,16.3745903968811,15.628,55.69168,15.187,40.05768,13.825,0.0,15.7941,14.31185,13.74885,13.44345,13.31156,3239216368713732060,13.75402,33.56887
1237660634927333404,174.8362,46.51342,0.002522398,14.3703365325928,14.399,0.0,15.265,14.02741,15.016,27.12674,14.41315,13.46876,13.03747,12.81876,12.73553,6374504633381947334,12.97483,28.83459
1237658802035621935,175.6134,54.81902,0.004153254,19.2945671081543,14.598,210.0399,13.798,156.25,13.651,204.0816,16.64845,15.05988,14.44376,14.12538,13.90867,3228836978947524538,14.56997,15.21637
1237668623012200453,184.3123,16.53132,0.003027189,17.78782749176025,13.176,192.9013,12.545,118.1474,12.271,260.1457,14.77118,13.19065,12.4697,12.35968,11.87575,3221624182669317827,12.79323,29.28519
1237664837535858925,124.3574,21.68553,0.01187622,15.0356369018555,14.344,216.263,13.573,210.0399,13.313,182.615,16.03786,14.28763,13.54903,13.14243,12.87063,6377776749921438219,13.69365,20.0112
1237668289080000630,146.6293,15.88632,0.01268292,17.84426593780515,15.793,62.98816,15.217,37.18025,13.881,0.0,16.6703,15.40977,14.80555,14.52915,14.2234,3850017068175857782,14.83424,18.10841
1237658313478242321,186.2726,61.15314,0.00234059,15.9521865844727,15.446,60.09255,15.341,18.74028,14.035,0.0,15.61324,14.74995,14.80316,15.04612,14.98118,6374328745883339036,14.77987,8.957345
1237659120399810629,225.3539,48.10772,0.01071441,18.0529308319092,15.093,222.7667,14.417,126.2467,14.216,148.721,16.94371,16.04039,15.60303,15.42897,15.2539,3759452494217876233,15.72205,6.418777
1237667912199569592,174.1973,25.21606,0.01134785,19.6790943145752,16.646,45.04301,15.975,32.28306,15.056,0.0,18.60353,17.53321,17.04512,16.8276,16.68768,6374821303470263644,16.99183,5.853497
1237665129093660912,219.7084,30.44253,0.01241922,16.7036476135254,14.216,90.70295,13.632,48.90215,13.249,94.25959,15.60657,14.10045,13.34853,12.96289,12.76098,6379254482813847430,13.29076,33.30297
1237674460952461393,140.6423,3.083695,0.01210173,18.549147605896,15.111,87.34387,14.349,79.71938,14.121,99.99999,16.92306,15.81161,15.31092,15.07455,14.88345,2925512506970478986,15.47266,7.44329
1237655370902274096,202.7482,62.02425,0.00661191,16.5477199554443,16.172,54.86968,14.605,0.0,14.339,0.0,15.71972,14.85683,14.55727,14.42328,14.31664,6374434195920391034,14.56231,25.34509
1237659326557061362,224.7486,53.92327,0.01115478,16.7269077301025,15.309,57.3921,14.726,51.02041,14.453,64.0,15.46957,14.21402,13.58264,13.27187,13.08437,6374469468339306751,13.57525,33.87868
1237662663743307893,214.5683,36.88358,0.01132816,19.05820655822755,14.263,297.2652,13.727,192.9013,13.4,210.0399,17.07011,15.54274,14.73396,14.33465,14.00035,3125148634403843473,14.70362,13.61584
1237667209991159899,181.3032,28.78189,0.01051833,16.2074489593506,15.894,104.1233,14.457,0.0,14.379,0.0,16.15911,14.80428,14.23869,13.95042,13.81474,3239040446853292553,14.20735,33.09749
1237657875406258207,149.3983,45.22992,0.01232962,17.315424919128425,12.556,918.2736,12.182,277.7778,11.836,472.5898,16.07621,14.30996,13.49456,13.06993,12.7507,3803186668724299070,13.42178,21.27578
1237664853646704889,222.1128,31.79157,0.009556083,16.8206176757813,15.286,106.2812,14.682,60.09255,13.541,0.0,16.08477,14.89388,14.42126,14.21692,14.04469,6379254471002688002,14.41491,17.04968
1237658802574131298,182.1175,55.42387,0.005830204,17.9411458969116,16.766,35.43084,16.46,0.0,15.334,0.0,17.58289,17.0258,16.90054,17.06218,16.97898,6374399072751583285,16.8296,6.476463
1237667209988735051,175.1036,28.37397,0.006098988,16.4568920135498,13.858,0.0,14.031,98.0296,12.907,0.0,15.6251,14.58492,14.10007,13.86843,13.70956,3115859959971060031,14.03528,13.28542
1237658493882663030,163.0161,10.14831,0.009022175,14.63773584365845,14.641,55.69168,13.943,32.65306,13.772,54.86968,15.32089,13.53674,12.7308,12.37127,12.02383,3164871790290804106,12.35205,62.08999
1237665329848189015,173.8495,31.65421,0.01129843,18.3252182006836,15.685,173.1302,15.235,71.81844,14.68,85.73388,16.95084,16.02202,15.68018,15.53753,15.39313,6374821320650131748,15.86274,8.897361
1237651736850399485,225.0691,2.300715,0.006065526,19.00162887573245,15.807,24.26654,15.001,18.26284,14.664,34.60207,16.60225,15.19245,14.49748,14.13539,13.83966,3239638581178800847,14.38108,26.88227
1237661385993224219,209.3112,54.1009,0.001145715,18.5105876922607,15.838,106.2812,15.188,82.64463,15.142,46.27701,16.67578,15.12876,14.59458,14.28341,14.15351,3212159586579520031,14.57846,26.79854
1237658607147483189,187.4529,64.03303,0.007848043,16.96189737319945,13.291,355.9986,12.409,0.0,12.159,0.0,15.76743,14.47801,13.77843,13.43475,13.1547,3146716654292967805,13.75727,15.8503
1237660669814374587,146.977,9.512734,0.01027356,19.77643489837645,16.474,50.29928,15.813,36.28974,14.447,0.0,17.86422,16.84181,16.33556,16.16629,16.00447,3850263358780479295,16.62619,7.294595
1237668289620803614,155.7935,17.96276,0.01174289,16.6817054748535,13.361,0.0,13.056,277.7778,12.887,330.5785,15.80482,14.78782,14.26013,14.0253,13.79953,6382632202933371223,14.19591,9.349327
1237665025973616895,170.4915,34.94857,0.006795867,18.2074127197266,16.693,39.5554,15.174,0.0,15.127,0.0,17.29731,16.12988,15.682,15.44281,15.35469,6374645390197654277,15.65626,24.46291
1237668590262222941,190.5857,17.50976,0.003897684,18.8311195373535,16.344,60.09255,15.766,33.80205,14.389,0.0,16.40605,15.00615,14.50218,14.21748,14.01842,6378761873685219183,14.88293,33.3499
1237661950254776371,185.5171,12.78749,0.005070778,17.8282725016276,14.075,0.0,14.655,16.52456,14.302,32.28306,15.4098,13.74814,13.09877,12.72181,12.59122,3221905657646024272,13.05586,38.18811
1237651189746892897,131.3334,50.23618,0.01122018,18.2773380279541,16.345,38.57876,15.742,27.12674,14.699,0.0,17.16483,16.08043,15.72459,15.5418,15.39889,2420757504984099740,15.72431,10.76052
1237667254007300121,162.8042,28.00621,0.003985218,20.0460147857666,14.973,92.45562,14.4,46.27701,14.178,61.03515,19.27555,17.56933,16.77778,16.43767,16.12595,6387874663639289203,16.84776,2.242226
1237654398620663929,192.2754,64.13214,0.007559667,18.1133232116699,15.526,76.94675,14.776,81.16225,14.414,82.64463,17.05838,15.90476,15.42452,15.18444,14.95673,6374328711523600688,15.37491,10.80229
1237668297135554680,197.5035,18.92502,0.008017165,19.2814750671387,16.78,34.19855,15.072,0.0,15.746,35.85643,17.71403,16.78907,16.47319,16.33074,16.19875,6378621211360890683,16.80066,6.595614
1237661070318305541,141.2392,11.54153,0.01209586,18.29114246368405,15.137,58.27167,14.54,31.21001,14.254,54.86968,16.94351,15.38724,14.70333,14.34911,14.10123,3717547907062172078,14.63622,14.2718
1237664669510402089,158.8447,37.67166,0.005673357,16.35784244537355,15.12,145.159,13.805,0.0,13.681,0.0,15.62453,14.88065,14.5731,14.45908,14.35927,3806881027793625491,14.51397,14.44336
1237662306187215037,208.498,39.71549,0.008674946,19.674235661824536,14.118,0.0,13.303,0.0,13.728,187.6525,17.48749,15.71429,14.93964,14.53596,14.30135,2491970674089787549,14.78015,17.8675
1237661970648989817,185.6625,6.677048,0.007933623,16.4054455757141,15.753,31.91931,13.911,0.0,13.668,0.0,16.02274,14.3778,13.80152,13.51951,13.37157,3084581053184084649,13.73274,43.33891
1237660670346330140,135.535,8.301722,0.008613919,16.0572071075439,13.196,0.0,13.679,20.66116,13.306,57.3921,14.91977,13.72285,13.1793,12.93095,12.72482,6377847086455456941,13.17933,21.42475
1237661970111660150,184.6188,6.405757,0.006924749,20.133952140808102,16.342,24.75186,14.825,0.0,15.312,23.79536,17.74537,16.27044,15.59838,15.26681,15.09073,3158010837733480902,15.53368,16.17309
1237664093969776762,122.9484,22.19289,0.00669782,18.30433464050295,15.796,152.4158,15.322,61.03515,15.097,58.27167,17.33532,16.46271,16.11138,16.00143,15.86028,6377776728448697045,16.02785,7.311882
1237662225688625221,215.3396,36.42793,0.01121868,17.729944229126,16.389,69.44444,15.96,45.65376,14.845,0.0,16.49553,15.62438,15.20998,15.13734,14.9651,3125148634403838315,15.49086,24.33188
1237668624624648241,188.7055,17.8143,0.003996671,18.732580184936502,15.984,49.59333,14.432,0.0,14.133,0.0,16.21364,14.56897,13.9289,13.59789,13.4655,3222679713831984296,13.89574,31.36949
1237661970648006713,183.5091,6.723239,0.008112951,18.218651453653965,15.842,22.89325,13.776,0.0,13.553,0.0,16.43526,15.10547,14.46021,14.09384,13.85813,3084792159416617338,14.45461,22.96638
1237668496318464133,175.1945,17.79592,0.01163962,15.9815559387207,15.749,82.64463,14.21,0.0,14.032,0.0,16.15654,14.40503,13.8161,13.53564,13.48299,3191541544334140158,13.84798,29.82352
1237661125075534097,126.6633,25.59821,0.007780996,20.3718891143799,15.439,268.745,14.782,187.6525,14.52,113.1734,17.82574,16.42737,15.71663,15.35711,15.07958,2505903685640397826,16.03235,10.14281
1237661971722993682,186.2624,7.503762,0.004153254,20.00203990936275,16.066,24.5074,14.214,0.0,14.132,0.0,17.3659,15.73581,15.0392,14.7125,14.4823,3084510684437807900,14.92483,23.41155
1237667735042654281,177.4584,22.21453,0.01128493,18.7184276580811,16.093,88.99964,15.672,53.27935,14.634,0.0,18.00349,17.12365,16.77958,16.63621,16.5069,6378867464384546869,16.69241,5.875166
1237655465376022651,168.5944,62.07212,0.01063369,16.695271174112936,15.788,81.16225,14.342,0.0,14.044,0.0,16.48247,15.06434,14.52217,14.201,14.05347,3811454996165166846,14.54832,21.21784
1237648721237377109,195.2444,-0.02753781,0.003970908,14.604376157124834,13.405,0.0,12.752,0.0,13.576,36.28974,14.44779,13.18496,12.53171,12.27693,12.11641,3046722668814408102,12.22865,40.22174
1237661950790598711,183.0491,13.24652,0.006231295,16.917313098907478,15.076,47.56243,14.579,30.5241,14.311,51.75716,15.50725,14.04272,13.35601,12.95783,12.80008,2488804080601800096,13.28032,39.27707
1237665129609429002,162.0457,33.74454,0.004153254,17.2689981460571,15.439,0.0,15.922,11.33671,14.849,0.0,16.89519,15.64594,15.33443,15.16961,15.11776,6374082418771493229,15.32539,13.74703
1237651737389367573,229.8055,2.544966,0.006261031,19.089979648590102,15.633,42.71861,15.093,24.26654,14.404,45.65376,17.2526,15.92325,15.27264,14.95479,14.71009,2430503576052695220,15.17961,13.66551
1237661971184877624,183.46,7.200901,0.008796161,17.333524703979496,12.636,141.7234,11.987,108.5069,11.735,168.6625,15.14224,13.32153,12.55041,12.14782,11.89534,3084792159416623920,12.62081,27.93984
1237658608221946049,185.5531,65.71593,0.008440375,19.8783671061198,15.936,85.73388,15.579,42.16563,15.246,39.5554,17.37036,16.15735,15.55918,15.28161,15.09669,3820110351699027279,15.84823,14.52599
1237668292299653141,170.1873,18.21951,0.004929224,17.6286697387695,16.641,38.57876,15.054,0.0,14.714,0.0,16.97697,16.23378,15.97356,15.86515,15.78644,3228379582110369702,15.94767,9.418214
1237662223525937277,171.3826,38.06057,0.0070389,16.3060817718506,16.588,38.10395,15.204,0.0,14.71,0.0,15.744,14.75641,14.5225,14.43971,14.42623,6374645354766273086,14.42599,32.30988
1237662524157984825,191.3351,13.69266,0.006069056,18.5430545806885,15.671,62.98816,15.173,24.75186,14.916,43.28255,15.99388,14.51618,13.85583,13.51728,13.36868,3223453770017937874,13.80792,35.23567
1237661970649382957,186.5898,6.669664,0.005001361,18.0539722442627,16.466,26.03082,14.826,0.0,14.499,0.0,17.28426,16.57301,16.22943,16.10748,15.96566,3084475500067816935,16.16011,9.525084
1237655126083240130,185.1012,5.572816,0.003126579,18.495092391967763,13.005,384.4675,12.492,187.6525,11.745,452.6936,16.08118,14.36334,13.54326,13.09945,12.79991,3124902343597885915,13.50846,22.38001
1237661387604295806,211.82,54.80063,0.005795106,17.9314832687378,15.801,115.6203,15.074,61.03515,14.766,73.05136,16.44975,15.56824,15.09983,14.88898,14.73388,3125113449830420380,15.42331,15.69007
1237658303278481422,158.3686,57.05261,0.008829818,16.5369968414307,15.239,102.0304,14.761,50.29928,14.533,65.03642,15.62961,14.62596,14.14643,13.93043,13.75829,6374152728459872442,14.11866,18.09783
1237663916267405604,123.2348,54.969,0.008556805,16.1702175140381,15.167,70.61648,14.608,38.10395,14.247,60.09255,15.44329,14.3503,13.87757,13.63737,13.46371,6373589859037087124,13.87052,19.30014
1237662196143947955,206.062,41.67734,0.008695952,19.8020582199097,16.626,60.09255,15.818,58.27167,15.683,27.99474,17.80046,16.49109,15.91564,15.62655,15.4401,3869333288452622564,16.33729,13.33454
1237663546897662137,116.2561,43.93121,0.0124639,19.4834861755371,16.173,88.99964,15.498,67.18624,15.025,50.29928,18.15893,17.18338,16.74831,16.52361,16.36043,6373836070184816462,16.87161,5.04623
1237668495781920963,176.0976,17.31132,0.01107665,17.5474185943604,14.567,0.0,14.44,110.8033,13.365,0.0,16.53133,15.38356,14.87103,14.60288,14.34789,6378867492301838788,14.82827,14.83477
1237661970111528998,184.2946,6.431804,0.00696644,18.320639928181933,16.216,23.5649,15.655,22.46131,14.0,0.0,17.32901,16.37487,15.96299,15.79005,15.64185,3158010837733481727,15.84832,10.20998
1237651737906315311,184.2881,3.683066,0.006719492,15.0265674591064,15.618,60.09255,13.72,0.0,13.64,0.0,14.52794,13.38645,12.92776,12.69318,12.54597,3221659367041405323,12.90084,35.37387
1237668299285200955,202.969,20.00106,0.003386911,15.490359306335476,15.679,16.0,13.663,0.0,13.471,0.0,14.8274,13.71609,13.3069,13.11019,12.98558,3868453679150401446,13.3197,25.64256
1237662684683042878,216.963,33.18679,0.01244771,20.35909557342525,14.62,108.5069,14.032,102.0304,13.806,132.1179,16.9165,15.10292,14.35368,13.95201,13.71642,2540349185913260629,14.56346,18.3012
1237661850387546148,159.7894,41.68668,0.002380651,13.6084089279175,15.671,30.8642,15.345,13.31984,14.943,27.70083,14.70997,13.57384,13.1156,12.86463,12.75929,6374117620321353729,12.90667,56.21878
1237662226214682669,183.9848,40.92567,0.01241752,17.9458198547363,15.874,106.2812,15.348,82.64463,14.631,0.0,17.28884,16.38615,16.06804,15.9137,15.79946,6374680529474684687,16.07693,6.419861
1237667781738561836,131.6665,13.21369,0.006604844,19.1700496673584,14.473,78.31467,13.687,55.69168,13.74,67.18624,16.39397,14.82561,14.08873,13.7056,13.43729,3796959034864573772,14.09337,18.68979
1237661852012314752,204.3084,44.09605,0.008786185,21.2149925231934,16.494,54.86968,15.778,34.19855,14.89,0.0,18.45637,17.06442,16.53135,16.25012,16.08305,6374575034340476713,16.7652,8.590542
1237657612338069564,171.9168,57.2425,0.01020325,17.663917541503903,15.182,0.0,15.275,33.41241,14.375,0.0,17.27947,16.17286,15.77124,15.55687,15.38978,3813108661653342714,15.79066,10.47145
1237655742948311343,232.1877,4.405733,0.005789922,19.07686138153075,16.575,26.5703,15.417,0.0,15.011,0.0,17.92245,16.89803,16.51006,16.31112,16.15475,2950036014515623877,16.41164,10.76355
1237664295297810697,206.9395,38.25924,0.004685559,16.8369607925415,15.554,108.5069,14.949,65.03642,13.861,0.0,16.2042,15.08139,14.68321,14.4647,14.31398,3231018410017035935,14.63487,16.90289
1237657630588665908,137.7851,42.65621,0.006056412,17.1823902130127,16.158,56.53231,15.27,0.0,14.932,0.0,16.8895,16.01772,15.74401,15.65092,15.61809,6373906463625057086,15.68159,12.49761
1237661970652397697,193.5796,6.687035,0.01208212,17.3192138671875,15.985,41.62331,15.36,27.12674,15.007,26.84636,16.95169,16.26462,16.06157,15.9799,15.84455,6378797058059405143,15.98528,6.461945
1237662226239717437,248.6062,21.5409,0.009795121,16.1976757049561,12.976,123.4568,12.532,60.09255,12.041,104.1233,15.80172,14.38676,13.59261,13.22204,12.89693,6375489765737761730,13.36077,21.00576
1237671990804021555,204.3416,2.330803,0.01127273,18.3902130126953,16.753,21.63332,15.935,28.29335,14.673,0.0,17.38582,16.46316,16.08591,15.91323,15.84223,2427653641913507085,16.30898,11.79432
1237665025976303629,177.8669,35.43437,0.01032686,18.71238422393795,12.455,1189.061,11.891,1189.061,11.617,976.5624,15.62153,13.88551,13.10705,12.74172,12.51434,6374645382683559334,13.1164,20.73449
1237667254019424409,194.4581,29.65419,0.008420297,16.4838981628418,16.435,26.5703,14.983,0.0,14.507,0.0,15.88676,14.89821,14.50637,14.30541,14.13136,6374891675435664651,14.55357,22.53052
1237661387614650682,241.446,41.31826,0.004153254,17.0256996154785,15.865,57.3921,14.239,0.0,14.132,0.0,16.29856,15.17511,14.91767,14.75808,14.66005,3773455874309229897,14.87974,14.64389
1237668586509172935,174.9756,17.88204,0.01035979,19.8897132873535,14.499,0.0,13.939,0.0,14.454,58.27167,17.05897,15.4932,14.82473,14.45532,14.25093,3191541544332043279,14.80564,14.91645
1237667550350213251,177.5841,24.64369,0.01207992,18.74855518341065,16.397,79.71938,15.608,67.18624,15.529,42.16563,17.7971,16.64144,16.11755,15.88788,15.70371,6378867450425901653,16.14557,14.67503
