,objID,ra,dec,type,petromag_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,redShift,redshiftUncertainty,redShiftWarning,redShiftWarningText,petror90_r
179,1237650762389323827,177.21004,-2.032265,3,14.14083,15.54684,14.54965,14.02828,13.79697,13.65497,0.005727053,5.78679e-06,0,OK,42.58176
180,1237650762393714856,187.21128,-2.0608186,3,14.87886,17.21332,15.71202,14.96619,14.57842,14.27521,0.008103337,7.067733e-06,0,OK,14.0659
181,1237650762394829077,189.77421,-2.0123151,3,16.36562,17.8661,16.73577,16.30467,16.15922,15.99866,0.008737908,6.251283e-06,0,OK,15.4781
182,1237650762396205117,192.96436,-1.880548,3,21.55592,24.85297,23.89806,21.64299,20.40606,20.10092,0.003117149,1.29722,0,OK,3.654613
183,1237650762397253702,195.25306,-1.9762058,3,17.64355,18.39691,17.74925,17.58678,17.67872,17.4281,0.004603982,6.460302e-06,0,OK,11.64343
184,1237650762397253726,195.2653,-1.9534123,3,15.19482,16.44808,15.43575,15.03161,14.86431,14.85377,0.004920802,1.401119e-05,0,OK,23.98306
185,1237650762397253739,195.26398,-1.9543696,3,21.33801,21.66316,21.46426,21.19345,21.45524,21.51567,0.004930687,1.422638e-05,0,OK,1.393712
186,1237650762927898762,181.08446,-1.5302453,3,20.12498,20.7938,20.22367,19.97111,20.036,20.36104,0.004916235,5.471848e-06,0,OK,2.122258
187,1237650762933338181,193.50785,-1.5083534,3,14.53362,16.69864,15.07847,14.38788,14.05242,13.80684,0.00376161,1.295718e-05,0,OK,13.85357
188,1237650769367597179,204.68937,-0.41691576,3,15.16684,16.58297,15.4209,14.96183,14.73736,14.62675,0.01267416,9.890246e-06,0,OK,16.69788
189,1237650795146248407,146.19262,-0.68840099,3,15.83243,17.34781,16.1415,15.77602,15.64653,15.70886,0.004080323,4.54938e-06,0,OK,16.29771
190,1237650795683578031,147.17639,-0.35405684,3,16.49257,18.43067,17.24718,16.72948,16.48939,16.28018,0.006282841,7.219081e-06,0,OK,14.03683
191,1237650796219990124,146.04543,0.17980546,3,16.55817,18.33662,17.22243,16.69135,16.49855,16.2748,0.01112419,6.736615e-06,0,OK,9.986213
192,1237650796751946046,134.94341,0.58294263,3,17.85141,18.97338,18.01019,17.55249,17.31409,17.12832,0.01117178,1.027997e-05,0,OK,8.891143
193,1237650796757123132,146.72333,0.50733857,3,14.51478,16.58762,15.28243,14.60401,14.22942,14.12513,0.005939425,5.970558e-06,0,OK,45.6799
194,1237650797288030390,133.13101,0.85358085,3,17.5569,19.02705,18.06618,17.67504,17.50899,17.36299,0.01084987,5.120284e-06,0,OK,5.188768
195,1237650797293994155,146.77295,0.96442822,3,16.19071,18.4032,16.7881,16.13641,15.78057,15.63285,0.006186391,6.536226e-06,0,OK,20.51252
196,1237651065203064903,171.37685,63.446327,3,12.44603,14.4824,13.10741,12.4167,12.05903,11.73692,0.0114945,1.03797e-05,0,OK,33.07934
197,1237651065203064912,171.39848,63.460683,3,15.81829,17.95289,16.42949,15.80316,15.49383,15.35987,0.01101371,2.336481e-05,0,OK,9.558657
198,1237651065203130387,171.73592,63.425392,3,13.49171,15.96187,14.16468,13.37406,12.9809,12.70611,0.01203641,7.259577e-06,0,OK,19.59076
199,1237651065203130479,171.67182,63.482527,3,15.93811,18.03666,16.56712,15.96407,15.66248,15.4587,0.01257671,2.340195e-05,0,OK,9.185534
200,1237651065203130626,171.76178,63.533525,3,17.82201,19.55223,18.32937,17.79913,17.52965,17.43575,0.01234333,1.307602e-05,0,OK,7.261267
201,1237651065203327281,172.79247,63.638152,3,17.64661,19.15841,17.93559,17.60514,17.33568,17.49342,0.01188254,2.415554e-05,0,OK,9.424971
202,1237651065205686426,184.95794,64.090113,3,16.8984,17.95771,16.93234,16.46544,16.2755,16.11646,0.004513973,3.48567e-06,0,OK,10.90418
203,1237651065735544848,151.13228,60.107974,3,13.25252,15.68244,13.96333,13.21212,12.82445,12.55752,0.01013394,6.81232e-06,0,OK,25.10788
204,1237651065736135183,153.73624,60.765742,3,15.75686,17.16407,16.07823,15.73399,15.58007,15.43194,0.01029377,7.620334e-06,0,OK,12.543
205,1237651066279821325,186.83476,64.801509,3,12.66306,14.73142,13.19833,12.44326,12.06099,11.75256,0.008881462,1.179185e-05,0,OK,38.55878
206,1237651066812760151,166.20179,64.000111,3,15.85291,24.4316,17.34949,15.9768,15.77629,15.85166,0.01130431,2.384516e-05,0,OK,34.19636
207,1237651066815774740,182.0094,65.187179,3,13.18668,17.20046,15.40452,14.61482,14.04509,13.6837,0.004598191,5.338419e-05,0,OK,79.88527
208,1237651067353038970,184.20756,65.829891,3,14.13143,16.64266,14.99628,14.20695,13.81453,13.52003,0.008761541,1.162666e-05,0,OK,16.63696
209,1237651067886109052,163.52243,64.708044,3,17.43597,18.50938,17.52566,17.23471,17.04659,16.79632,0.005975337,1.002252e-05,0,OK,13.34475
210,1237651067886174924,163.95034,64.739582,3,21.30688,23.16048,22.73724,21.37236,20.03023,19.38293,0.001288757,0.0001098413,0,OK,2.12939
211,1237651067887026313,168.07181,65.226481,3,19.8854,19.94513,19.67386,19.76073,19.85924,20.07342,0.003442791,6.246238e-06,0,OK,1.588089
212,1237651067887091821,168.48439,65.17762,3,14.83685,17.34008,15.64368,14.84564,14.41961,14.12189,0.01134013,2.63143e-05,0,OK,26.84306
213,1237651067887681759,171.82359,65.601072,3,17.58609,18.88369,17.79208,17.54645,17.44331,17.36562,0.004117378,4.823913e-06,0,OK,7.413976
214,1237651067888730490,177.41994,65.928927,3,16.79952,18.55729,17.13407,16.72671,16.55105,16.25861,0.00489969,5.296931e-05,0,OK,15.63531
215,1237651067889844404,183.89245,66.132844,3,16.63108,18.94511,17.14838,16.69582,16.37835,16.2536,0.009146756,1.242715e-05,0,OK,15.93242
216,1237651067889909771,183.99944,66.230833,3,11.9196,14.48373,12.6598,11.93653,11.53577,11.30938,0.004386103,5.595743e-06,0,OK,45.75079
217,1237651067890761843,189.00963,66.104972,3,16.30311,17.71318,16.63882,16.24464,16.04092,15.91145,0.00753926,1.08508e-05,0,OK,11.22173
218,1237651189746892897,131.33336,50.236183,3,15.72431,17.16483,16.08043,15.72459,15.5418,15.39889,0.01122018,7.00935e-06,0,OK,10.76052
219,1237651189746893032,131.3035,50.220276,3,16.8077,18.39097,17.15857,16.70135,16.49852,16.29879,0.01072261,3.689538e-05,0,OK,10.24104
220,1237651189747613911,133.22285,51.396551,3,15.14031,16.66751,15.56371,15.08346,14.87043,14.78165,0.002025852,6.092449e-06,0,OK,19.757
221,1237651189751873698,146.10699,57.788458,3,17.38746,18.64553,17.78511,17.46983,17.3688,17.28749,0.01024733,5.278998e-06,0,OK,8.291071
222,1237651189753053513,150.50396,59.25231,3,14.12598,16.04773,15.20467,13.92844,13.60415,13.35696,0.009349185,1.419047e-05,0,OK,16.58835
223,1237651190286188701,137.62908,54.394706,3,15.8126,16.7763,15.94299,15.61118,15.49098,15.38323,0.01299826,7.0811e-06,0,OK,7.270634
224,1237651190289662048,149.06173,59.307169,3,13.1648,14.94829,13.75834,13.19907,12.91884,12.66603,0.01010499,2.546513e-05,0,OK,29.07945
225,1237651190814474676,118.19624,39.712926,3,17.78223,18.70421,17.89136,17.45817,17.28929,17.18735,0.009571848,5.815449e-06,0,OK,5.80527
226,1237651190814540334,118.43846,39.782689,3,16.31526,17.80068,16.64939,16.17801,15.93358,15.79739,0.01289866,1.316493e-05,0,OK,19.41734
227,1237651190823190575,137.33102,54.911928,3,13.92351,15.86875,14.43201,13.92937,13.66391,13.4389,0.008142068,1.292239e-05,0,OK,34.24072
228,1237651190824960243,143.00616,57.554289,3,15.88688,17.46225,16.22336,15.84829,15.69656,15.62864,0.0107167,1.126597e-05,0,OK,16.46968
229,1237651190825746566,145.84573,58.524614,3,15.51754,16.83352,15.85058,15.4834,15.29334,15.27839,0.004484169,9.05575e-06,0,OK,15.20404
230,1237651191354490994,123.49644,45.736086,3,19.79242,19.9338,19.67663,19.69188,20.07742,19.23434,0.001743834,5.3425e-06,0,OK,1.12693
231,1237651191354490997,123.495,45.745099,3,22.71704,20.29622,21.16461,22.55022,24.3618,19.32464,0.00195542,3.405119e-06,0,OK,0.8868352
232,1237651191357112369,129.04863,50.418988,3,13.8189,16.18254,14.61841,13.85121,13.40566,13.06048,0.01081499,1.307063e-05,0,OK,25.57942
233,1237651191359144247,134.28633,53.816198,3,17.59551,19.24309,17.99825,17.55515,17.39497,17.23856,0.007764845,5.997418e-05,0,OK,12.11473
234,1237651191362748507,145.75689,58.973586,3,13.40217,15.03046,14.05454,13.45047,13.266,13.15777,0.004496707,3.774316e-06,0,OK,70.11005
235,1237651191887233652,115.65843,38.24859,3,17.68089,19.08964,17.8488,17.5166,17.70395,17.72809,0.01117036,4.590582e-06,0,OK,8.868076
236,1237651191887691953,116.57842,39.066851,3,14.69172,16.50602,15.30338,14.70547,14.27923,14.22103,0.01281121,1.405122e-05,0,OK,21.95724
237,1237651191891558568,123.32154,46.372366,3,15.51971,17.34782,16.09789,15.57547,15.31694,15.16411,0.007562063,7.590711e-06,0,OK,16.84493
238,1237651191896080568,134.07741,54.138392,3,17.51172,18.56296,17.76287,17.45388,17.38172,17.25078,0.007923106,6.197302e-06,0,OK,7.252885
239,1237651191896932813,136.29074,55.563876,3,17.70811,18.80247,17.86967,17.66218,17.48467,17.46135,0.01237247,5.749705e-06,0,OK,10.09218
240,1237651192423711205,114.80731,37.676856,3,17.63338,19.13258,17.99469,17.60691,17.49323,17.69364,0.01191037,4.840253e-06,0,OK,10.5155
241,1237651192423842328,114.96651,37.821074,3,21.77506,24.44352,22.46659,21.64364,22.49212,21.39377,0.01191633,1.011967e-05,0,OK,1.347439
242,1237651192423907967,114.89379,38.028179,3,16.98369,18.11068,17.2288,16.89992,16.76738,16.69913,0.01167478,4.158117e-06,0,OK,12.73077
243,1237651192424169737,115.47826,38.49826,3,16.32683,17.60686,16.69452,16.40244,16.25015,16.11912,0.01169928,3.671538e-06,0,OK,6.988036
244,1237651192424890572,116.58249,39.857242,3,16.78323,18.47702,17.30957,16.78449,16.5198,16.31471,0.01299306,9.496479e-06,0,OK,7.296502
245,1237651192425021956,116.87372,40.186289,3,20.33419,24.7562,21.41446,20.43324,19.94641,19.38141,0.01002608,3.730064e-05,0,OK,3.935087
246,1237651192425021957,116.8759,40.187269,3,21.08722,21.66343,21.3293,21.09855,22.41079,21.27278,0.009864988,4.975116e-06,0,OK,3.104203
247,1237651192428298840,122.58812,46.376676,3,21.12995,22.64111,22.38065,21.0601,20.07159,19.59346,0.00299718,0.0001245012,0,OK,2.903219
248,1237651192428363899,122.79242,46.46076,3,15.7007,15.98157,15.36114,15.30622,15.16712,15.56676,0.007484653,5.814833e-06,0,OK,23.53936
249,1237651192428363921,122.78465,46.465657,3,19.87135,19.96402,19.26498,19.74877,18.85708,20.09799,0.007595062,2.842351e-05,0,OK,1.23134
250,1237651192434655452,138.56913,57.044341,3,20.74502,21.38251,20.80802,20.67712,20.72157,20.6741,0.008388101,9.088963e-06,0,OK,1.694412
251,1237651194568507516,150.59602,59.742946,3,15.93733,17.10777,16.1792,15.92202,15.80532,15.70013,0.01108121,6.561146e-06,0,OK,11.62709
252,1237651195105640674,151.05614,60.370673,3,29.87994,22.26364,22.39126,26.13205,26.28691,16.94326,0.01014001,1.863995e-05,0,OK,-9999.0
253,1237651212286230593,256.56602,60.705198,3,15.02518,16.65051,15.38197,14.87479,14.63495,14.41105,0.01194774,9.495754e-06,0,OK,12.35458
254,1237651212823036156,256.98943,60.990159,3,12.85135,15.57085,13.74509,12.91407,12.49194,12.23784,0.01133609,8.577019e-06,0,OK,33.00623
255,1237651213362397619,261.38659,55.656515,3,17.51251,18.84443,17.92713,17.5886,17.40549,17.38212,0.01099526,3.547591e-06,0,OK,6.994802
256,1237651224634392615,255.30407,60.251458,3,15.01849,16.5098,15.36023,14.99676,14.83735,14.67966,0.0125006,6.212077e-06,0,OK,11.38467
257,1237651225170935989,255.76447,61.043912,3,13.55195,15.33023,14.1293,13.55539,13.24859,13.052,0.01141928,1.05642e-05,0,OK,28.35785
258,1237651225170936195,255.86644,61.108759,3,16.36124,17.68715,16.68875,16.30721,16.14088,16.2387,0.0109827,7.55518e-06,0,OK,12.26585
259,1237651225707937909,256.80299,60.920677,3,15.54855,17.84478,16.13648,15.69446,15.49461,15.42622,0.01033101,4.898558e-06,0,OK,17.52403
260,1237651225710034980,259.70869,56.491323,3,16.43164,17.79817,16.85826,16.50883,16.34075,16.1911,0.01123133,4.723029e-06,0,OK,6.307215
261,1237651226244678020,257.54355,61.350358,3,16.07583,17.92347,16.44961,16.04277,15.72812,15.65871,0.01029225,6.496392e-06,0,OK,15.81269
262,1237651226245005464,257.91226,60.728282,3,17.63182,19.10793,18.01084,17.59091,17.36983,17.23947,0.01285562,1.008899e-05,0,OK,11.418
263,1237651226245005503,257.91809,60.687663,3,17.62892,18.95949,18.04422,17.71589,17.54089,17.41006,0.01122122,3.95323e-06,0,OK,6.243878
264,1237651226781352122,258.04562,61.914932,3,15.55475,17.05144,16.11313,15.67828,15.49034,15.35384,0.01282004,4.779713e-06,0,OK,12.2859
265,1237651226782073183,259.06041,60.412214,3,15.45959,17.14583,15.90211,15.4332,15.19925,15.06143,0.01104077,6.833955e-06,0,OK,14.29584
266,1237651249874665559,130.9179,50.200025,3,23.00474,23.18107,20.80948,22.60869,24.36181,22.82691,0.01154914,3.458791e-05,0,OK,1.099961
267,1237651249877483655,138.33418,54.633489,3,16.00652,17.41047,16.34029,15.95861,15.7477,15.60925,0.01273383,6.741621e-06,0,OK,13.76702
268,1237651249878401048,141.23184,55.896668,3,14.08704,15.71265,14.56999,14.06314,13.79402,13.64265,0.01102848,1.303976e-05,0,OK,25.9987
269,1237651249880694922,149.34342,58.991249,3,16.34175,17.82307,16.74856,16.30922,16.09185,16.01957,0.009956815,6.772188e-06,0,OK,9.425164
270,1237651249881153539,150.96618,59.436205,3,13.87958,15.3048,14.34393,13.77764,13.58255,13.38935,0.009996938,6.240314e-06,0,OK,11.18245
271,1237651249885282359,169.25891,63.268981,3,17.33375,18.62537,18.15712,17.30859,24.37613,16.93049,0.01056994,1.074167e-05,0,OK,8.106933
272,1237651249885347884,169.65149,63.280668,3,14.14823,15.38441,14.36006,14.0142,13.81223,13.6854,0.01071532,1.093034e-05,0,OK,13.2893
273,1237651249885610077,170.87853,63.367234,3,15.0584,16.5104,15.36307,14.79749,14.49253,14.28336,0.0097208,1.486931e-05,0,OK,16.69169
274,1237651249891508297,201.14455,63.092419,3,14.40589,15.97809,14.72711,14.33645,14.16582,14.44128,0.00955948,1.578715e-05,0,OK,22.64667
275,1237651249891835996,202.68781,63.024029,3,16.85098,18.04501,17.1712,16.8391,16.67901,16.61592,0.007934757,5.902973e-06,0,OK,7.488588
276,1237651249893343361,209.67869,61.862647,3,15.8412,17.38694,16.30046,15.84505,15.6446,15.50888,0.005988116,8.357793e-06,0,OK,12.17422
277,1237651249893736496,211.35267,61.567046,3,16.15653,17.39331,16.57236,16.22671,16.15046,16.0362,0.005755536,6.455838e-06,0,OK,9.153709
278,1237651250409373938,125.56589,46.691667,3,16.2922,17.69712,16.73981,16.20093,16.09596,15.84615,0.00727056,6.627329e-06,0,OK,9.638852
279,1237651250427723974,198.11674,63.79952,3,16.08116,17.6459,16.33823,16.0235,15.88187,15.78203,0.005754624,5.069689e-06,0,OK,11.45166
280,1237651250435194898,229.00917,56.292534,3,13.49718,15.50589,13.73081,13.13907,13.28735,13.03597,0.001655946,7.208893e-06,0,OK,41.68181
281,1237651250435915836,231.49319,55.250606,3,15.96618,16.7008,15.97465,15.67766,15.55615,15.45402,0.01141804,5.140044e-06,0,OK,10.7049
282,1237651250440896565,244.09808,47.033977,3,17.13898,16.87767,16.54009,16.96596,17.4205,17.50673,0.002372199,4.053934e-06,0,OK,4.619064
283,1237651250440896578,244.07459,47.04532,3,14.00529,15.45341,14.19035,14.01897,13.71499,13.60867,0.00243267,2.42915e-05,0,OK,58.6296
284,1237651250950307852,134.77392,53.771694,3,12.46426,14.7789,13.37972,12.63289,12.30639,11.98016,0.007759009,1.831978e-05,0,OK,36.10765
285,1237651250952011977,140.00884,56.356593,3,16.50934,18.06622,17.02494,16.65361,16.49053,16.3563,0.01250174,4.830965e-06,0,OK,8.80081
286,1237651250952667148,141.97391,57.375472,3,12.95998,15.32189,13.86909,13.14891,12.7555,12.46075,0.01069858,1.09078e-05,0,OK,45.56307
287,1237651250954108987,147.17334,59.260997,3,14.4672,16.23778,15.06423,14.36714,14.09054,13.79418,0.007443748,7.054754e-06,0,OK,16.04786
288,1237651250955157587,151.16062,60.4662,3,16.49437,17.64686,16.74797,16.40453,16.28512,16.12726,0.007411226,6.103588e-06,0,OK,15.21227
289,1237651250958434461,165.85302,63.673194,3,17.73816,18.6126,17.87622,17.75094,17.68775,17.57917,0.005588139,6.118832e-06,0,OK,6.61297
290,1237651250964004928,195.14548,64.447137,3,14.87478,15.88066,15.04781,14.6198,14.48044,14.31843,0.006971397,6.122747e-06,0,OK,17.66277
291,1237651250968985764,218.41497,60.582702,3,17.39334,18.5638,17.60505,17.32214,17.2548,17.32455,0.007424327,7.717816e-06,0,OK,9.217767
292,1237651250972000309,229.35465,56.663645,3,14.56253,16.00894,14.98743,14.56403,14.37801,14.25699,0.002489305,5.09228e-06,0,OK,15.66591
293,1237651250972786760,232.01752,55.545834,3,13.97889,15.66679,14.53926,13.89294,13.55394,13.2578,0.0110285,6.431776e-06,0,OK,12.15784
294,1237651250972852227,231.96064,55.437046,3,15.47847,16.86192,15.90021,15.52343,15.33876,15.18007,0.01103848,5.758287e-06,0,OK,8.020858
295,1237651250974097539,235.58428,53.529406,3,17.76134,18.67621,17.93823,17.76467,17.7145,17.68362,0.01274526,4.4491e-06,0,OK,5.836257
296,1237651251479118473,117.38965,39.740101,3,16.80297,18.15066,17.11784,16.74073,16.63396,16.48255,0.009817938,6.064057e-06,0,OK,12.92058
297,1237651251482460300,123.30485,45.994692,3,13.00441,14.22432,13.31224,12.84564,12.71497,12.51251,0.001437711,7.100532e-06,0,OK,38.28974
298,1237651251482460305,123.31124,45.989458,3,12.21206,13.88041,12.78589,12.31794,12.05568,11.92734,0.001466571,1.171561e-05,0,OK,39.65844
299,1237651251482460308,123.31413,45.995807,3,19.081,20.3006,19.18678,18.95147,18.70375,19.42353,0.001486779,3.95381e-05,0,OK,1.556093
300,1237651251482460311,123.31289,45.996571,3,14.32364,16.27753,14.89455,14.38179,14.21975,14.36274,0.001440284,1.494019e-05,0,OK,31.73787
301,1237651251484033282,126.68361,48.808691,3,15.80091,17.57158,16.19252,15.76584,15.57719,15.82266,0.01031153,5.450922e-06,0,OK,23.98424
302,1237651251484950818,128.58408,50.452483,3,16.47729,18.16286,16.97551,16.44792,16.17455,15.93937,0.01145163,8.086866e-06,0,OK,4.477745
303,1237651251491438720,148.30413,60.312296,3,17.44613,18.80559,17.74277,17.45001,17.28547,17.32139,0.005450966,4.549281e-06,0,OK,8.595094
304,1237651251492618327,153.01012,61.590279,3,17.81665,18.72382,18.04405,17.87317,17.81388,17.77905,0.01048278,4.929141e-06,0,OK,4.351265
305,1237651251502645407,204.47296,63.919462,3,17.45489,18.8606,17.79601,17.44267,17.28084,17.30618,0.008808822,7.625792e-06,0,OK,7.769291
306,1237651251509788677,232.77034,55.738018,3,15.26519,16.94409,15.8028,15.30537,15.0302,14.81183,0.01116161,7.756693e-06,0,OK,15.00019
307,1237651252020183296,124.50593,47.852614,3,14.79125,16.5623,15.32854,14.77426,14.51137,14.28466,0.01036783,8.010619e-06,0,OK,23.15162
308,1237651252022345857,129.42284,51.652473,3,19.31447,20.0452,19.24118,19.15702,18.96216,18.6793,0.002290219,7.524857e-06,0,OK,1.362259
309,1237651252029489447,152.93481,61.896231,3,17.70358,18.97586,17.96852,17.67089,17.56947,17.53496,0.01047768,1.055507e-05,0,OK,7.432398
310,1237651252029554776,153.05045,62.096991,3,16.83658,18.94934,16.95628,16.68551,16.56702,16.55451,0.01043292,8.810398e-06,0,OK,14.55358
311,1237651252043513873,222.44199,60.398526,3,14.82368,16.22797,15.27601,14.8416,14.66246,14.49779,0.00772539,4.733259e-06,0,OK,19.60431
312,1237651252044562546,226.39888,59.09378,3,14.99178,17.26941,15.78512,15.02087,14.63769,14.3163,0.008695109,1.275996e-05,0,OK,14.11592
313,1237651252561510458,134.95172,55.706232,3,12.95142,15.1299,13.59734,13.03237,12.70475,12.50941,0.008415679,1.973157e-05,0,OK,44.32683
314,1237651252576976940,207.97331,64.37286,3,15.82069,16.05849,15.67039,15.64137,15.86571,15.81989,0.005888203,4.325017e-06,0,OK,15.96995
315,1237651252583334116,233.35226,56.608742,3,15.57875,17.95068,16.31827,15.63548,15.30609,15.07149,0.01178355,1.471999e-05,0,OK,11.17376
316,1237651252583399428,233.36609,56.559676,3,12.43607,14.45067,13.07887,12.49537,12.20474,11.97648,0.002208026,1.538995e-05,0,OK,23.93566
317,1237651271359725676,163.28006,64.795298,3,16.73446,17.74862,16.82842,16.67717,16.58078,16.73354,0.003679053,6.421434e-06,0,OK,11.43846
318,1237651271361233047,171.36144,65.76865,3,17.31196,18.15337,17.58381,17.44256,17.54993,17.54851,0.003731414,2.955858e-06,0,OK,8.250808
319,1237651271363068172,181.66111,66.309549,3,17.14426,18.50466,17.44011,17.03531,16.90596,16.85434,0.00393739,3.793757e-05,0,OK,12.67922
320,1237651271364182086,188.00639,66.332603,3,12.94087,15.4709,13.67408,12.84543,12.49998,12.21294,0.007624261,5.131502e-06,0,OK,28.43054
321,1237651271884275751,122.69916,46.912257,3,15.18126,16.76079,15.44866,14.98656,14.76428,14.60949,0.01042284,9.895709e-06,0,OK,26.68763
322,1237651271887028448,128.5168,52.002083,3,14.62578,16.85118,15.1132,14.55632,14.26894,14.09019,0.00973319,2.156588e-05,0,OK,19.85928
323,1237651271888273440,131.71845,54.111494,3,16.91418,18.10128,17.07551,16.76587,16.50307,16.70161,0.001912809,8.415861e-06,0,OK,9.265678
324,1237651271890763861,138.81024,58.200034,3,14.6246,16.98376,15.25459,14.49919,14.10171,13.84072,0.01091979,7.993233e-06,0,OK,10.17669
325,1237651271891222622,140.22339,58.835451,3,17.7491,19.29,18.22069,17.78104,17.59183,17.37704,0.01062525,7.452307e-06,0,OK,5.851657
